src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
192.168.1.243,192.168.1.1,59270,53,6,2025-11-11 23:39:10,0.1845378875732422,4378.504656282623,65.0272968754845,37.93258984403262,27.094707031451872,7,5,439,369,89,54,62.714285714285715,11.864885595912066,141,54,73.8,33.919905660246165,141,54,67.33333333333333,24.318488622628028,591.3888888888888,140,100,20,2,0.01677617159756747,0.17934203147888184,0.0,0.05141392587039731,0.1845378875732422,0.1819009780883789,0.0,0.030756314595540363,0.06759631135159028,0.18291211128234863,0.18010306358337402,0.0,0.04572802782058716,0.07758993837420289,2,1,0,0,1,3,1,3,10,0,0,0.7142857142857143,67.33333333333333,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.714285714285715,73.8,0,7,5,439,369
192.168.1.243,172.183.7.194,58360,443,6,2025-11-11 23:39:28,0.044342994689941406,3969.0598533238704,67.65442931802052,45.10295287868035,22.551476439340174,2,1,110,66,55,55,55.0,0.0,66,66,66.0,0.0,66,55,58.666666666666664,5.185449728701348,26.88888888888889,40,20,20,2,0.022171497344970703,0.044342994689941406,0.0,0.022171497344970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,58.666666666666664,253,7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,2,1,110,66
192.168.1.243,192.168.1.1,61056,53,17,2025-11-11 23:39:36,0.025196075439453125,18455.25510976533,119.066161998486,79.377441332324,39.688720666162,2,1,184,281,92,92,92.0,0.0,281,281,281.0,0.0,281,92,155.0,89.09545442950498,7938.0,40,20,20,2,0.012598037719726562,0.025196075439453125,0.0,0.012598037719726562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,281.0,0,2,1,184,281
192.168.1.243,192.168.1.1,55858,53,17,2025-11-11 23:39:36,0.02684497833251953,14863.114995204092,111.7527443248428,74.5018295498952,37.2509147749476,2,1,184,215,92,92,92.0,0.0,215,215,215.0,0.0,215,92,133.0,57.982756057296896,3362.0,40,20,20,2,0.013422489166259766,0.02684497833251953,0.0,0.013422489166259766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,215.0,0,2,1,184,215
192.168.1.243,192.168.1.1,52279,53,17,2025-11-11 23:39:36,0.026720046997070312,16504.461988721538,112.27525162395602,74.85016774930402,37.42508387465201,2,1,184,257,92,92,92.0,0.0,257,257,257.0,0.0,257,92,147.0,77.78174593052023,6050.0,40,20,20,2,0.013360023498535156,0.026720046997070312,0.0,0.013360023498535156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,257.0,0,2,1,184,257
192.168.1.243,192.168.1.1,56007,53,17,2025-11-11 23:39:40,0.012511014938354492,23179.574273463553,239.78869938065745,159.8591329204383,79.92956646021915,2,1,172,118,86,86,86.0,0.0,118,118,118.0,0.0,118,86,96.66666666666667,15.084944665313014,227.55555555555557,40,20,20,2,0.006255507469177246,0.012511014938354492,0.0,0.006255507469177246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,96.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,118.0,0,2,1,172,118
192.168.1.243,192.168.1.1,51200,53,17,2025-11-11 23:39:40,0.005527973175048828,52460.45717243164,542.6943845423963,361.7962563615975,180.89812818079875,2,1,172,118,86,86,86.0,0.0,118,118,118.0,0.0,118,86,96.66666666666667,15.084944665313014,227.55555555555557,40,20,20,2,0.002763986587524414,0.005527973175048828,0.0,0.002763986587524414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,96.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,118.0,0,2,1,172,118
192.168.1.243,192.168.1.1,51841,53,17,2025-11-11 23:39:41,0.011753082275390625,33778.37325543655,255.25219084712757,170.16812723141837,85.08406361570918,2,1,154,243,77,77,77.0,0.0,243,243,243.0,0.0,243,77,132.33333333333334,78.25315045131126,6123.555555555556,40,20,20,2,0.0058765411376953125,0.011753082275390625,0.0,0.0058765411376953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,132.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,243.0,0,2,1,154,243
192.168.1.243,192.168.1.1,58506,53,17,2025-11-11 23:39:41,0.021399974822998047,16214.972347868714,140.18708081730875,93.45805387820585,46.72902693910292,2,1,154,193,77,77,77.0,0.0,193,193,193.0,0.0,193,77,115.66666666666667,54.68292441175967,2990.222222222222,40,20,20,2,0.010699987411499023,0.021399974822998047,0.0,0.010699987411499023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,193.0,0,2,1,154,193
192.168.1.243,44.230.168.245,54207,443,6,2025-11-11 23:39:41,0.6823887825012207,50164.951238685935,61.5484912369949,23.44704428075996,38.10144695623494,16,26,28831,5401,14374,54,1801.9375,4050.244243696144,1486,54,207.73076923076923,396.479561767575,14374,54,815.047619047619,2635.5249585720558,6945991.807256236,320,520,20,7,0.016643628841493188,0.1154470443725586,0.0,0.03634116819623106,0.5754868984222412,0.11808204650878906,0.0,0.03836579322814941,0.0520498709300208,0.5802228450775146,0.12877798080444336,0.0,0.023208913803100587,0.042550589124576176,6,4,0,0,2,3,0,10,40,0,0,1.625,815.047619047619,65535,26883,0,0,0,0,0,0,0,0,27257.0,4.0,0,0,247926.02419316364,0,1801.9375,207.73076923076923,0,16,26,28831,5401
192.168.1.243,4.249.131.160,55498,443,6,2025-11-11 23:39:45,0.05709195137023926,13977.451827228651,210.18724552223534,122.60922655463729,87.57801896759807,7,5,480,318,93,54,68.57142857142857,17.450805489859142,78,54,63.6,8.97997772825746,93,54,66.5,14.739402972983676,217.25,140,100,20,3,0.005190177397294478,0.05010390281677246,0.0,0.014326649236415485,0.05709195137023926,0.056778907775878906,0.0,0.009515325228373209,0.021136948483066995,0.006608009338378906,0.006608009338378906,0.0,0.0016520023345947266,0.002861351977740467,3,1,0,0,2,0,0,4,12,0,0,0.7142857142857143,66.5,252,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.57142857142857,63.6,0,7,5,480,318
192.168.1.243,239.255.255.250,49692,1900,17,2025-11-11 23:39:46,3.0188870429992676,351.1227763417371,1.6562395110459298,1.6562395110459298,0.0,5,0,1060,0,212,212,212.0,0.0,0,0,0,0.0,212,212,212.0,0.0,0.0,100,0,20,5,0.7547217607498169,1.0089569091796875,0.0,0.435750778935402,3.0188870429992676,1.0089569091796875,0.0,0.7547217607498169,0.435750778935402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,5,0,1060,0
192.168.1.243,192.168.1.1,55548,53,6,2025-11-11 23:39:48,0.059860944747924805,13882.173151448771,217.16997709847655,116.93767997610276,100.2322971223738,7,6,436,395,86,54,62.285714285714285,10.924602453888664,113,54,65.83333333333333,21.54388286472262,113,54,63.92307692307692,16.781223657874932,281.60946745562126,140,120,20,2,0.004988412062327067,0.04430103302001953,0.0,0.012097749254750156,0.059860944747924805,0.047686100006103516,0.0,0.009976824124654135,0.01714370636759429,0.05121588706970215,0.04430103302001953,0.0,0.01024317741394043,0.01709898158085216,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,63.92307692307692,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.285714285714285,65.83333333333333,0,7,6,436,395
192.168.1.243,192.168.1.1,63317,53,6,2025-11-11 23:39:48,0.058654069900512695,14218.96215240658,221.63849877851985,119.3438070345876,102.29469174393223,7,6,436,398,86,54,62.285714285714285,10.924602453888664,116,54,66.33333333333333,22.63968982904924,116,54,64.15384615384616,17.461369026626283,304.89940828402365,140,120,20,2,0.004887839158376058,0.04430103302001953,0.0,0.012111227442100627,0.058654069900512695,0.04771995544433594,0.0,0.009775678316752115,0.01723159072982953,0.05015301704406738,0.04430103302001953,0.0,0.010030603408813477,0.017188288798362077,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,64.15384615384616,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.285714285714285,66.33333333333333,0,7,6,436,398
192.168.1.243,192.168.1.1,57125,53,6,2025-11-11 23:39:48,0.01645493507385254,46672.92800324558,729.2645000507122,425.4042916962488,303.8602083544634,7,5,436,332,86,54,62.285714285714285,10.924602453888664,104,54,66.4,19.365949499056327,104,54,64.0,15.165750888103101,230.0,140,100,20,2,0.001495903188532049,0.008183002471923828,0.0,0.0025494889709298863,0.01645493507385254,0.008302927017211914,0.0,0.0027424891789754233,0.003049630468622778,0.008152961730957031,0.004703998565673828,0.0,0.002038240432739258,0.0020859801757644593,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,64.0,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.285714285714285,66.4,0,7,5,436,332
192.168.1.243,192.168.1.1,63772,53,17,2025-11-11 23:39:49,0.013169050216674805,27488.694632026796,227.80686159138227,151.8712410609215,75.93562053046075,2,1,172,190,86,86,86.0,0.0,190,190,190.0,0.0,190,86,120.66666666666667,49.02607016226729,2403.555555555555,40,20,20,2,0.006584525108337402,0.013169050216674805,0.0,0.006584525108337402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,120.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,190.0,0,2,1,172,190
192.168.1.243,192.168.1.1,50800,53,17,2025-11-11 23:39:49,0.021214008331298828,22532.28114814898,141.41599046955426,94.27732697970285,47.138663489851425,2,1,172,306,86,86,86.0,0.0,306,306,306.0,0.0,306,86,159.33333333333334,103.70899457402697,10755.555555555557,40,20,20,2,0.010607004165649414,0.021214008331298828,0.0,0.010607004165649414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,159.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,306.0,0,2,1,172,306
192.168.1.243,192.168.1.1,61214,53,17,2025-11-11 23:39:49,0.018027067184448242,22632.633241195064,166.41642089114018,110.94428059409346,55.47214029704673,2,1,196,212,98,98,98.0,0.0,212,212,212.0,0.0,212,98,136.0,53.74011537017761,2888.0,40,20,20,2,0.009013533592224121,0.018027067184448242,0.0,0.009013533592224121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,212.0,0,2,1,196,212
192.168.1.243,192.168.1.1,65162,53,17,2025-11-11 23:39:49,0.014920949935913086,30628.076762059984,201.05958487129092,134.0397232475273,67.01986162376365,2,1,196,261,98,98,98.0,0.0,261,261,261.0,0.0,261,98,152.33333333333334,76.83893688893816,5904.222222222222,40,20,20,2,0.007460474967956543,0.014920949935913086,0.0,0.007460474967956543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,152.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,261.0,0,2,1,196,261
192.168.1.243,140.82.112.22,57130,443,6,2025-11-11 23:39:49,0.42139601707458496,25515.19132677742,61.6996814077579,28.4767760343498,33.222905373408096,12,14,3537,7215,2378,54,294.75,643.7910019304919,1486,54,515.3571428571429,601.7866977524817,2378,54,413.53846153846155,631.1811413026334,398389.6331360948,240,280,20,3,0.0168558406829834,0.25925707817077637,0.0,0.05091267143660196,0.39310598373413086,0.30090999603271484,0.0,0.03573690761219372,0.08459771909526323,0.3971679210662842,0.25925707817077637,0.0,0.030551378543560322,0.06766077796155193,3,7,0,0,2,3,2,10,22,0,0,1.1666666666666667,413.53846153846155,65535,65535,0,0,0,0,0,0,0,0,0,0,3223.5,4.5,0,20959.507377112077,294.75,515.3571428571429,0,12,14,3537,7215
192.168.1.22,239.255.255.250,41768,1900,17,2025-11-11 23:39:51,0.0,0,0,0,0,2,0,334,0,167,167,167.0,0.0,0,0,0,0.0,167,167,167.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,2,0,334,0
192.168.1.243,104.208.16.88,65373,443,6,2025-11-11 23:41:46,106.05740785598755,242.8024644442242,0.7354507485786761,0.35829651853832933,0.3771542300403467,38,40,22622,3129,5376,54,595.3157894736842,1152.6304037484997,153,54,78.225,35.879302877843095,5376,54,330.14102564102564,845.4037985932351,714707.5826758712,760,800,20,27,1.3773689331946435,34.60464692115784,0.0,5.271169218541815,105.86948895454407,34.69903588294983,0.0,2.861337539312002,7.35760495424171,106.00089502334595,34.67327404022217,0.0,2.7179716672652807,7.179255880728918,27,13,0,0,0,0,0,40,78,0,0,1.0526315789473684,330.14102564102564,252,16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.3157894736842,78.225,0,38,40,22622,3129
192.168.1.243,23.210.73.168,57092,443,6,2025-11-11 23:41:49,119.94845604896545,98.19217677292966,0.2751181723133536,0.125053714687888,0.1500644576254656,15,18,1908,9870,571,54,127.2,163.29041613027997,1486,54,548.3333333333334,612.5270062073454,1486,54,356.90909090909093,510.6275618168807,260740.50688705232,300,360,20,5,3.7483892515301704,60.0029718875885,0.0,14.501835793859188,119.94845604896545,60.0029718875885,0.0,8.567746860640389,20.966182134388244,119.93215799331665,60.0239839553833,0.0,7.054832823136273,19.307866597004256,4,7,0,0,1,3,2,11,31,0,0,1.2,356.90909090909093,65535,64240,0,0,0,0,0,0,0,0,0,0,4419.0,4.5,0,1164564.693286419,127.2,548.3333333333334,0,15,18,1908,9870
44.224.8.186,192.168.1.243,2099,62473,6,2025-11-11 23:41:51,121.58704400062561,15.437500067773193,0.13981752858398735,0.06579648403952346,0.0740210445444639,8,9,717,1160,339,54,89.625,94.25489045667604,391,54,128.88888888888889,140.10428214920202,391,54,110.41176470588235,122.2976402174963,14956.712802768168,160,180,20,1,7.599190250039101,20.486877918243408,0.0,9.602329553655617,102.40397715568542,20.486934900283813,0.0,14.629139593669347,8.744089691991057,121.58692789077759,20.48691987991333,0.15354394912719727,15.198365986347198,8.301656064869595,1,2,0,0,0,0,0,3,17,0,0,1.125,110.41176470588235,27,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.625,128.88888888888889,0,8,9,717,1160
192.168.1.243,192.168.1.255,57621,57621,17,2025-11-11 23:41:55,90.02360200881958,4.776525160122709,0.05554099023398499,0.05554099023398499,0.0,5,0,430,0,86,86,86.0,0.0,0,0,0,0.0,86,86,86.0,0.0,0.0,100,0,20,5,22.505900502204895,30.010990858078003,0.0,12.993788245355185,90.02360200881958,30.010990858078003,0.0,22.505900502204895,12.993788245355185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,5,0,430,0
162.247.241.14,192.168.1.243,443,51993,6,2025-11-11 23:39:23,36.14002299308777,15.30159513472828,0.2767015395068405,0.13835076975342026,0.13835076975342026,5,5,282,271,66,54,56.4,4.8,55,54,54.2,0.4,66,54,55.3,3.5791060336346563,12.810000000000002,100,100,20,0,4.015558110343085,15.361302137374878,0.0,6.134317168854228,36.13992786407471,15.361340045928955,0.0,9.034981966018677,6.28585491081997,36.13998508453369,15.361336946487427,0.023220062255859375,9.034996271133423,6.274561692262135,0,0,0,0,2,0,0,0,10,0,0,1.0,55.3,18,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,54.2,0,5,5,282,271
192.168.1.243,192.168.1.1,52885,53,17,2025-11-11 23:39:55,0.018159866333007812,13105.823337884676,165.19945383888248,110.13296922592164,55.06648461296082,2,1,148,90,74,74,74.0,0.0,90,90,90.0,0.0,90,74,79.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.009079933166503906,0.018159866333007812,0.0,0.009079933166503906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,2,1,148,90
192.168.1.243,192.168.1.1,58363,53,17,2025-11-11 23:39:55,0.023955106735229492,12773.894242348842,125.23425727792983,83.48950485195323,41.744752425976614,2,1,148,158,74,74,74.0,0.0,158,158,158.0,0.0,158,74,102.0,39.59797974644666,1568.0,40,20,20,2,0.011977553367614746,0.023955106735229492,0.0,0.011977553367614746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,158.0,0,2,1,148,158
192.168.1.243,140.82.112.5,57134,443,6,2025-11-11 23:39:55,4.29169487953186,1720.0663624076722,4.6601635394409975,2.3300817697204987,2.3300817697204987,10,10,1712,5670,685,54,171.2,229.86509086853528,1486,54,567.0,627.1261436106774,1486,54,369.1,512.0810385085548,262226.99,200,200,20,2,0.2258786778700979,4.009606838226318,0.0,0.8928309909665088,4.29169487953186,4.009606838226318,0.0,0.47685498661465114,1.2502784026096456,4.2724928855896,4.022697925567627,0.0,0.47472143173217773,1.255729863436382,2,6,0,0,2,3,1,8,18,0,0,1.0,369.1,65535,65535,0,0,0,0,0,0,0,0,0,0,1598.0,4.0,0,8414.377689871233,171.2,567.0,0,10,10,1712,5670
192.168.1.243,192.168.1.1,64706,53,17,2025-11-11 23:39:57,0.02565598487854004,15434.995065468502,116.9317807990038,77.9545205326692,38.9772602663346,2,1,184,212,92,92,92.0,0.0,212,212,212.0,0.0,212,92,132.0,56.568542494923804,3200.0,40,20,20,2,0.01282799243927002,0.02565598487854004,0.0,0.01282799243927002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,212.0,0,2,1,184,212
192.168.1.243,192.168.1.1,63757,53,17,2025-11-11 23:39:57,0.02508997917175293,17576.738385518125,119.5696488810757,79.71309925405046,39.85654962702523,2,1,184,257,92,92,92.0,0.0,257,257,257.0,0.0,257,92,147.0,77.78174593052023,6050.0,40,20,20,2,0.012544989585876465,0.02508997917175293,0.0,0.012544989585876465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,257.0,0,2,1,184,257
192.168.1.243,52.168.117.175,57135,443,6,2025-11-11 23:39:57,0.15598487854003906,59762.20315232145,134.62843447744586,64.10877832259327,70.5196561548526,10,11,3560,5762,2072,54,356.0,601.6149931642328,1486,54,523.8181818181819,602.8219725412407,2072,54,443.9047619047619,608.051682073623,369726.8480725624,200,220,20,4,0.0077992439270019535,0.028929948806762695,0.0,0.011222960864207699,0.12705492973327637,0.04227113723754883,0.0,0.014117214414808486,0.015695538896929723,0.13090801239013672,0.029538869857788086,0.0,0.013090801239013673,0.013170109331756542,4,4,0,0,2,3,0,8,19,0,0,1.1,443.9047619047619,65535,65535,0,0,0,0,0,0,0,0,0,0,4490.0,4.0,0,0,356.0,523.8181818181819,0,10,11,3560,5762
192.168.1.243,192.168.1.1,60867,53,6,2025-11-11 23:39:59,0.04913592338562012,16505.23576478352,244.2205045344047,142.46196097840274,101.75854355600195,7,5,437,374,87,54,62.42857142857143,11.23587548699182,146,54,74.8,35.902089075706996,146,54,67.58333333333333,25.454070837927325,647.9097222222223,140,100,20,2,0.0044669021259654655,0.039507150650024414,0.0,0.01116582830744526,0.04913592338562012,0.04150390625,0.0,0.00818932056427002,0.014989749195784302,0.04599595069885254,0.039507150650024414,0.0,0.011498987674713135,0.016241538807916636,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,67.58333333333333,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42857142857143,74.8,0,7,5,437,374
192.168.1.243,192.168.1.1,58554,53,6,2025-11-11 23:39:59,0.007564067840576172,103383.52543655047,1586.4479606631785,925.4279770535207,661.0199836096577,7,5,437,345,87,54,62.42857142857143,11.23587548699182,117,54,69.0,24.445858544956035,117,54,65.16666666666667,18.252092726284534,333.13888888888886,140,100,20,2,0.0006876425309614701,0.0029060840606689453,0.0,0.0010080569738307394,0.007564067840576172,0.002997159957885742,0.0,0.001260677973429362,0.0011962595178799445,0.004586935043334961,0.002302885055541992,0.0,0.0011467337608337402,0.00110474138934992,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,65.16666666666667,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42857142857143,69.0,0,7,5,437,345
192.168.1.243,192.168.1.1,60692,53,6,2025-11-11 23:39:59,0.04279923439025879,17990.976029591173,280.37884721440787,163.55432754173793,116.82451967266995,7,5,437,333,87,54,62.42857142857143,11.23587548699182,105,54,66.6,19.75449315978519,105,54,64.16666666666667,15.507166801908795,240.47222222222226,140,100,20,2,0.003890839490023526,0.03494000434875488,0.0,0.009874272131183604,0.04279923439025879,0.03707599639892578,0.0,0.007133205731709798,0.013446809976670498,0.03995800018310547,0.03494000434875488,0.0,0.009989500045776367,0.014443225605136091,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,64.16666666666667,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.42857142857143,66.6,0,7,5,437,333
192.168.1.243,192.168.1.1,51301,53,6,2025-11-11 23:39:59,0.042990922927856445,19794.876267905966,279.12869002922633,162.82506918371536,116.30362084551096,7,5,442,409,92,54,63.142857142857146,12.822174669895357,181,54,81.8,49.817266083156355,181,54,70.91666666666667,34.85077314621426,1214.576388888889,140,100,20,2,0.003908265720714222,0.03488492965698242,0.0,0.00986279718744881,0.042990922927856445,0.037233829498291016,0.0,0.007165153821309407,0.013517349470172675,0.03913712501525879,0.03488492965698242,0.0,0.009784281253814697,0.014517868001067523,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,70.91666666666667,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.142857142857146,81.8,0,7,5,442,409
192.168.1.243,192.168.1.1,55013,53,6,2025-11-11 23:39:59,0.042858123779296875,19179.56101468625,279.9935914552737,163.32959501557633,116.66399643969737,7,5,442,380,92,54,63.142857142857146,12.822174669895357,152,54,76.0,38.28315556481728,152,54,68.5,27.326726843879417,746.75,140,100,20,2,0.0038961930708451705,0.03488492965698242,0.0,0.009861375832253359,0.042858123779296875,0.03698611259460449,0.0,0.0071430206298828125,0.013410722867132728,0.03913712501525879,0.03488492965698242,0.0,0.009784281253814697,0.014517868001067523,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,68.5,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.142857142857146,76.0,0,7,5,442,380
192.168.1.243,192.168.1.1,55859,53,6,2025-11-11 23:39:59,0.04544997215270996,18393.850653881058,264.026564409776,154.01549590570264,110.01106850407331,7,5,442,394,92,54,63.142857142857146,12.822174669895357,166,54,78.8,43.84700673934311,166,54,69.66666666666667,30.92823233803632,956.5555555555557,140,100,20,2,0.00413181565024636,0.03696799278259277,0.0,0.010453730775201191,0.04544997215270996,0.03893685340881348,0.0,0.007574995358784993,0.014098529158912979,0.04169487953186035,0.03696799278259277,0.0,0.010423719882965088,0.015358258347325184,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,69.66666666666667,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.142857142857146,78.8,0,7,5,442,394
192.168.1.243,192.168.1.1,49786,53,6,2025-11-11 23:40:00,0.03977084159851074,20542.688239984174,301.72859104015924,176.00834477342622,125.72024626673301,7,5,440,377,90,54,62.857142857142854,12.182288917330196,149,54,75.4,37.09231726382163,149,54,68.08333333333333,26.421135268736823,698.0763888888888,140,100,20,2,0.0036155310544100676,0.03243589401245117,0.0,0.00917281139064401,0.03977084159851074,0.03397512435913086,0.0,0.00662847359975179,0.01229729251912319,0.03626203536987305,0.03243589401245117,0.0,0.009065508842468262,0.01351638627125927,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,68.08333333333333,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.857142857142854,75.4,0,7,5,440,377
192.168.1.243,192.168.1.1,53378,53,6,2025-11-11 23:40:00,0.051103830337524414,15987.059964076605,234.8160582238914,136.97603396393666,97.84002425995475,7,5,440,377,90,54,62.857142857142854,12.182288917330196,149,54,75.4,37.09231726382163,149,54,68.08333333333333,26.421135268736823,698.0763888888888,140,100,20,2,0.004645802757956765,0.0429229736328125,0.0,0.012157083008708892,0.051103830337524414,0.04441690444946289,0.0,0.008517305056254068,0.016113529069513455,0.04774904251098633,0.0429229736328125,0.0,0.011937260627746582,0.017923964326009928,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,68.08333333333333,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.857142857142854,75.4,0,7,5,440,377
192.168.1.243,192.168.1.1,62919,53,6,2025-11-11 23:40:00,0.032557010650634766,23835.112146110696,368.58420844501074,215.0074549262563,153.5767535187545,7,5,440,336,90,54,62.857142857142854,12.182288917330196,108,54,67.2,20.922714928995234,108,54,64.66666666666667,16.539514973407037,273.55555555555554,140,100,20,2,0.002959728240966797,0.025707006454467773,0.0,0.007257541485706089,0.032557010650634766,0.027297019958496094,0.0,0.005426168441772461,0.009853712914931381,0.029299020767211914,0.025707006454467773,0.0,0.0073247551918029785,0.010638549257244287,2,1,0,0,2,3,0,3,10,0,0,0.7142857142857143,64.66666666666667,65535,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.857142857142854,67.2,0,7,5,440,336
